pathway	N_GC	N_ChG	RA_GC	RA_ChG	P_wilcoxon	FDR_wilcoxon	Beta	SE	P_maaslin	FDR_maaslin	FC	FC_lower	FC_upper	Beta_ancombc	SE_ancombc	P_ancombc	FDR_ancombc	FC_ancombc	FC_lower_ancombc	FC_upper_ancombc	passed_ss_groupGC	N_GC_V	N_ChG_V	RA_GC_V	RA_ChG_V	P_wilcoxon_V	Beta_V	SE_V	P_maaslin_V	FC_V	FC_lower_V	FC_upper_V	Concordance
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	46	46	453.111195652174	479.801282608696	0.122064148664077	0.199834977559754	0.0175660497142592	0.0190560095552307	0.359091387725718	0.474202259965815	1.01225028535623	0.99896777165166	1.02570940653035	-0.00712376994170466	0.0692450865534622	0.918288981793714	0.946516486004491	0.992901543961578	0.926474407423058	1.0640914288646	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6269: superpathway of adenosylcobalamin salvage from cobinamide II	9	4	0.653499444444444	0.4841635	0.124975320594231	0.20374127895194	0.754589063584524	0.474460813878094	0.11524826382193	0.196685849000337	1.6871509567151	1.21430282616701	2.34412560804925	0.345736068308809	0.0941908116484607	0.00368581585961763	0.0155445277557787	1.41302962329939	1.28601109931447	1.55259368864388	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	46	46	208.76592826087	208.920586956522	0.131779195972279	0.213934426934077	0.0821338961391778	0.0641262149355265	0.203549000371383	0.306112450170917	1.05858263708632	1.01256019841386	1.10669686730329	0.0574443222028084	0.0843923379720844	0.497820375729387	0.650351197922566	1.05912629919376	0.973411842274903	1.15238840224329	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7242: D-fructuronate degradation	45	46	14.4611729555556	13.3576167391304	0.133792237340487	0.21629745036712	-0.0549949818958397	0.257994328638121	0.831681527657861	0.874778352889034	0.962597791285147	0.804972101937783	1.15108897011025	0.137885766841085	0.16024912406442	0.39185509170532	0.560862313666967	1.14784442089052	0.977884848965608	1.34734352000971	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PENTOSE-P-PWY: pentose phosphate pathway	46	46	428.661760869565	444.213847826087	0.135828985850073	0.217775398800943	0.0522631482107312	0.0337221377154611	0.124694861446877	0.207646378718405	1.03689021300358	1.01293458650556	1.06141238352976	0.0275734098495366	0.070362330365416	0.696075160640447	0.796687794479332	1.02795707451166	0.958113606850236	1.10289191123422	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)	46	46	92.735702173913	78.532847826087	0.135828985850073	0.217775398800943	0.206594091642659	0.11883046702367	0.0855316201720042	0.15653900295631	1.15396070011045	1.06272154068383	1.25303312901944	0.181906650567178	0.148481470993633	0.223729108030195	0.375787419548552	1.19950221580189	1.03399007725349	1.39150809796496	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-2201: folate transformations I	44	46	69.3486672727273	89.8105997826087	0.14637211384642	0.232758129269221	-0.749112135142018	0.410067893997317	0.0710446824876335	0.137826684026009	0.594969601655095	0.447766956202517	0.790564873066514	-0.298207242814591	0.230682273855033	0.199492278947053	0.344013352139808	0.742147519068516	0.589258968745683	0.934704381728749	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	46	46	224.579830434783	227.150586956522	0.146373668921882	0.232758129269221	0.0700295132597555	0.0521632383914868	0.182808142770454	0.282587886035603	1.04973815793133	1.01246095678196	1.08838784630229	0.0453398973251673	0.0791040160296752	0.567960255512681	0.706525529739478	1.0463834624111	0.966799527668333	1.13251849951571	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-4041: &gamma;-glutamyl cycle	46	46	173.928808695652	193.520913043478	0.157533550324553	0.248852837195284	-0.0925105388952723	0.0784672667703807	0.241517646385676	0.350969463661582	0.9378892388409	0.888240460375492	0.990313168082559	-0.117201091231344	0.111816286581896	0.297372659515799	0.459683633036374	0.889406323366709	0.795314712554463	0.994629667423028	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6138: CMP-N-acetylneuraminate biosynthesis I (eukaryotes)	7	13	0.922459714285714	0.709694538461539	0.157882350138532	0.248852837195284	-0.849524424795692	0.582258802218843	0.14804233233596	0.242364662220896	0.554967647424326	0.370672443871045	0.830892867220633	0.120263226001421	0.105648083003155	0.269904264442718	0.42744022287255	1.12779367713162	1.0147224664123	1.25346448933482	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation	39	43	5.99269274358974	8.37822827906977	0.158419203059885	0.248852837195284	-0.950343803481033	0.600627240874564	0.117100017974128	0.196687476077756	0.517509121482147	0.34128027907634	0.784738255436425	-0.248851163861924	0.212541384415538	0.245140367508435	0.399640599131398	0.779696011692393	0.630405164359452	0.964341514027302	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)	46	46	586.262913043478	619.518782608696	0.162173799615808	0.253723525205377	0.0131306115784895	0.0164876983617729	0.427902064295193	0.537300973937007	1.00914299049939	0.997675750022866	1.02074203492539	-0.0115592177504802	0.0715288201757981	0.871981323572087	0.929474597653763	0.988507333334045	0.920270124980243	1.06180426978021	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)	46	46	230.029926086957	261.375619565217	0.166916460029914	0.260094724865889	-0.0765211146937294	0.0621171544642414	0.221201394133028	0.325776369183489	0.948341703537186	0.908376148786961	0.990065610891259	-0.101211359850446	0.093341395223926	0.28112186853295	0.436301139963138	0.903741997924492	0.82320274898873	0.992160922465206	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7374: 1,4-dihydroxy-6-naphthoate biosynthesis I	8	4	0.873720125	0.480756	0.169337653270711	0.262812037876143	0.661220176853638	0.477944783997531	0.169944189407758	0.270239120861516	1.58141956308393	1.13545882667708	2.20253502438606	0.532666287205177	0.091055924493371	0.000161635396764991	0.0013445795053472	1.70346819439542	1.55520965469255	1.86586025913687	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7400: L-arginine biosynthesis IV (archaebacteria)	46	46	187.769469565217	184.904363043478	0.174224822261107	0.269319645566971	0.0914022803214246	0.0575236373329944	0.11557828240226	0.196685849000337	1.06540523901168	1.02376077982022	1.10874370818626	0.0667128431020713	0.0899696856815388	0.460318709277339	0.62231240139236	1.06898846668446	0.977011513387448	1.1696242329247	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7269: mitochondrial NADPH production (yeast)	19	14	0.911050842105263	0.555435214285715	0.175107016464769	0.269609215826708	0.841010039726034	0.657870571289186	0.204401675962414	0.306207916113578	1.79130380583547	1.13535185375002	2.82623339557884	0.402502931594225	0.133870460001793	0.00520018218558884	0.0205884764082497	1.49556330960328	1.30817426148029	1.70979484835646	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5723: Rubisco shunt	45	46	66.5512600444444	78.3079	0.176713298928321	0.26993999993775	-0.495613749416157	0.280303597290236	0.0804275458839339	0.152223842941299	0.70925988150908	0.584017155215068	0.861360963502899	-0.270772952936687	0.154176401036046	0.0824849160084663	0.171373206525854	0.762789665899077	0.653802896810692	0.889944167027604	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY0-1319: CDP-diacylglycerol biosynthesis II	46	46	495.711456521739	552.181239130435	0.176713298928321	0.26993999993775	-0.0273289710842255	0.0226068996915583	0.229876306039811	0.335308296027995	0.981235291791788	0.965979266706174	0.996732260248999	-0.0520188533842416	0.0652166255022324	0.42718367141772	0.596213181690918	0.94931096894971	0.889375739294651	1.01328524711384	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
ANAEROFRUCAT-PWY: homolactic fermentation	46	46	435.798782608696	484.346956521739	0.17922816641549	0.272707955173374	-0.0276264664876121	0.019771304741109	0.165758369365779	0.266864096738266	0.981032973987032	0.967680187129072	0.994570012748922	-0.052316356614978	0.0685652805761669	0.447449663654856	0.608773756971792	0.949028587876197	0.886138839267878	1.01638165566742	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5514: UDP-N-acetyl-D-galactosamine biosynthesis II	34	37	2.58444752941176	1.62828362162162	0.189554420121406	0.287293417996507	0.0448572293645189	0.68137370409269	0.947656387562818	0.9580079324837	1.03158108788841	0.643264298308651	1.65431152278629	0.669203611116497	0.197388841109978	0.00115843540404686	0.00607395860500246	1.95268160731668	1.60290045098691	2.37879118269958	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	46	46	16.2138847826087	23.2787889130435	0.194878435435199	0.294213357777655	-0.326360191806363	0.194195868730963	0.0963137694307357	0.170638093785961	0.797546094858701	0.697103095692001	0.912461553183809	-0.35109527077628	0.183110571367038	0.058359481569758	0.134782612196822	0.703916687971663	0.586134588748796	0.845366769196682	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6285: superpathway of fatty acids biosynthesis (E. coli)	46	46	261.448269565217	297.564869565217	0.203069511952054	0.304212241843231	-0.0714629336218392	0.0588800101293544	0.228036082661538	0.333879245557271	0.951672485750802	0.913614248720285	0.991316106774508	-0.0961531317303761	0.083745249259074	0.253944249035416	0.412260956593059	0.908324912052832	0.83535509505652	0.987668777910503	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7858: (5Z)-dodecenoate biosynthesis II	46	46	121.879947608696	116.916993478261	0.203069511952054	0.304212241843231	0.0760443022223869	0.131317286018697	0.563976187230462	0.673300801985906	1.05412379278557	0.962412320186754	1.15457475679552	0.0513530518247576	0.139204177968235	0.713065313525872	0.805696083481169	1.05269448339234	0.915897219725399	1.20992361533416	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	46	46	707.003086956522	774.649695652174	0.211508503863958	0.315635767304676	-0.0216522520322214	0.0186000289858335	0.247461070977051	0.35826453559364	0.985103864231368	0.972484876177619	0.997886596589427	-0.0463421188577228	0.072997605872085	0.527140549631128	0.675018261573854	0.954715280210752	0.887506241723147	1.02701392217614	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
KDO-NAGLIPASYN-PWY: superpathway of (Kdo)2-lipid A biosynthesis	31	40	4.15816661290323	3.493148625	0.217448342693291	0.323256540095773	-1.43654827496431	0.723684105747923	0.0501838012840727	0.10141309842823	0.369450177047027	0.223720229309486	0.610107694513669	0.140937808698977	0.196887624262406	0.476512698681106	0.633174407836538	1.15135304161453	0.945586588429866	1.40189575725284	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY1ZNC-1: assimilatory sulfate reduction IV	37	44	3.56172508108108	3.81097245454545	0.222758261120422	0.32988627982719	-1.19360163870388	0.577971726739719	0.0417846651320804	0.0872154977698071	0.437210017285066	0.292889145835631	0.652644872410814	0.0237212024930118	0.232549896643825	0.91901134371052	0.946516486004491	1.02400478810791	0.811534244299437	1.29210296846206	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5855: ubiquinol-7 biosynthesis (early decarboxylation)	44	46	25.4474257954546	34.1222491304348	0.226129959638747	0.333606176197086	-0.709365471623979	0.397800562848671	0.0779219243459611	0.148934515498684	0.611589069756468	0.46420499943091	0.805767259517099	-0.310307319577826	0.254498505654188	0.225992495243081	0.377952966182394	0.733221588247114	0.568470518672543	0.945719927089663	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	46	46	690.22247826087	728.337586956522	0.229140969744019	0.336767788866209	0.0240994078018082	0.0173724422227558	0.16880029868448	0.269524756747236	1.01684473578935	1.00467366488624	1.02916325254688	-0.00059040769909958	0.0712836200989498	0.993409915893458	0.995811602330653	0.99940976655723	0.93064812422074	1.07325191497734	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III	46	46	38.7697523913043	47.421497826087	0.232178583116774	0.339944491506824	-0.106375288918324	0.100901448062129	0.294590802741406	0.406765948269272	0.928919002695794	0.866170692071343	0.99621301143987	-0.131068631704543	0.106084895727386	0.219857229004462	0.37088958632057	0.877157571505869	0.788870165509398	0.975325774620016	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6163: chorismate biosynthesis from 3-dehydroquinate	46	46	529.295652173913	585.457347826087	0.2352446694003	0.343138841080136	-0.0298115235012358	0.0222986061757916	0.184617273855033	0.283128467414042	0.979548259326521	0.964524553755032	0.994805978359067	-0.054501408562514	0.0746138170282026	0.467014452500802	0.624833129552797	0.946957175008506	0.878872691085995	1.02031602573978	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis	46	46	232.048239130435	236.170891304348	0.238339306770268	0.346350752909604	0.0848234011996991	0.0550036621633024	0.126548259380909	0.20983215658031	1.06055791163068	1.02088456088809	1.10177303782904	0.0601339070819644	0.0786262317603053	0.446387144961347	0.608773756971792	1.06197874349921	0.981677609254293	1.14884850282045	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)	46	46	707.315304347826	774.723108695652	0.244614533581618	0.354143429215178	-0.0202836745824819	0.015087856197314	0.182207241499008	0.282587886035603	0.986038802359302	0.975780440058945	0.996405010638903	-0.0449735400764222	0.0707016955842508	0.526323841965186	0.675018261573854	0.956022777788073	0.890764464860184	1.02606198125908	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5180: toluene degradation I (aerobic) (via o-cresol)	8	4	4.216414875	7.78000825	0.245704447078918	0.354398979429815	0.560283887815922	0.560449417909929	0.320133753308434	0.437365831984762	1.47455934669272	0.999885269864047	2.17457475617627	-1.00334664791669	0.140747075019079	3.18441796972231e-05	0.000398565862016857	0.366650336044278	0.318512447552606	0.42206347021706	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6467: Kdo transfer to lipid IVA III (Chlamydia)	28	27	3.16908282142857	2.03394107407407	0.24815388784396	0.356606327716505	0.543125035462282	0.809765983338992	0.504117480830017	0.609338263433167	1.45712539453754	0.83125271467533	2.55423456419686	0.57524996185175	0.191146572775252	0.00400000755388329	0.0166596986410274	1.77757479727436	1.46829723973037	2.15199761629002	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	46	46	704.106891304348	772.684586956522	0.254243299945129	0.364008857486016	-0.0229003231236464	0.0186083883660832	0.22166227181557	0.325776369183489	0.984252022390969	0.97163831630318	0.997029478280098	-0.0475901914063061	0.0726297579497878	0.513982213216052	0.666973574340562	0.953524469541437	0.886725380590216	1.02535568950231	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6876: isopropanol biosynthesis (engineered)	37	45	1.87070951351351	1.16917233333333	0.262162735921999	0.373967432124028	-0.771121651326339	0.496019096794716	0.12354600810582	0.206620048039044	0.585961730128551	0.415482394704738	0.82639157170365	0.548268829830896	0.160072937533793	0.000972261832628552	0.00531320550788561	1.7302550576857	1.47431856365249	2.03062122288559	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	46	46	779.958543478261	832.366586956522	0.270871157844702	0.384974392834229	0.0278243545370968	0.0387157589171768	0.474198064716469	0.580406464069369	1.01947355641525	0.992479078501544	1.04720225820694	0.00313454268869101	0.0697598109667796	0.964259974077253	0.979405418696267	1.00313946050465	0.935545714314961	1.07561689591876	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7090: UDP-2,3-diacetamido-2,3-dideoxy-&alpha;-D-mannuronate biosynthesis	28	40	1.35782671428571	1.03734335	0.273433485500809	0.386990066528254	-1.59952240038458	0.646500600411677	0.0152316491961865	0.0377883224901817	0.329986200497878	0.210804416694186	0.516549388417197	0.287316801959488	0.160239841020562	0.0775481628118136	0.165322456983427	1.3328463949478	1.13550440390386	1.56448491649862	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
HISTSYN-PWY: L-histidine biosynthesis	46	46	146.200576086957	151.43722826087	0.274284196637293	0.386990066528254	0.0637649206631439	0.0856921635779477	0.458744642803126	0.566856437603863	1.04518977832005	0.984916112310463	1.10915199685591	0.0390753627289938	0.103184965523084	0.705808159657605	0.805451664550444	1.03984884654412	0.937902197195725	1.15287673586021	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
FAO-PWY: fatty acid &beta;-oxidation I (generic)	11	7	0.538600509090909	0.923917142857143	0.28663657675421	0.402276931513444	0.516866850101806	0.525186491497542	0.327675852077947	0.442990350544403	1.4308444577503	0.994249859728847	2.05915629983906	-0.0853672712299161	0.12151688245151	0.492453917245384	0.647702101326132	0.918175003205703	0.813113840776673	1.03681095344107	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis	46	46	559.538043478261	592.062456521739	0.288229347836952	0.402276931513444	0.0147353563989872	0.0149467529294611	0.326846410585042	0.442990350544403	1.0102661093386	0.999853481825758	1.0207871755514	-0.00995446784709922	0.0717022076153944	0.889894108308825	0.939401062295105	0.990094913875868	0.921588308267663	1.06369398319032	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	46	46	714.410630434783	780.681065217391	0.288229347836952	0.402276931513444	-0.0187628727318263	0.0184083319147006	0.310811757682123	0.42764170915129	0.987078772864865	0.974563972504896	0.99975428122602	-0.0434527359700299	0.0730683268520116	0.553545303599526	0.697628423969682	0.957477807281314	0.89001135062856	1.03005849396053	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5659: GDP-mannose biosynthesis	46	46	250.024873913043	254.907956521739	0.291789055977471	0.405785497201644	0.0493796640569831	0.0357799477982433	0.170976585169991	0.27077108182023	1.03481987206404	1.00947117536093	1.06080509652567	0.0246899506106516	0.0786342864428703	0.754259406524503	0.838546274302313	1.02499727147442	0.947484845989372	1.1088508813383	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5392: reductive TCA cycle II	44	46	6.95632552272727	7.48869232608696	0.295376328454528	0.409307198001274	-0.58154002898441	0.330365176815546	0.0817552121180953	0.152486901944627	0.668250061806323	0.531482757814811	0.840211913816689	-0.236291505536987	0.187624297610958	0.211220928549777	0.361029604745874	0.789550482046081	0.654478984659332	0.952498060764602	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6344: L-arginine degradation XIV (oxidative Stickland reaction)	24	29	1.1792274875	2.15867310344828	0.309847910141524	0.427832701547728	-0.862095636540797	0.753898828497834	0.255856800244247	0.366318961235306	0.550152833733634	0.32623998855354	0.927746907444107	-0.159661059874627	0.188886328518592	0.401905068870637	0.571205738907718	0.852432663641723	0.705712471651414	1.02965651767913	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7992: superpathway of menaquinol-8 biosynthesis III	41	46	11.4430136829268	11.49524	0.313728606394715	0.430180810758234	-1.06988133467581	0.466167380762883	0.0240545517699553	0.0549009769808391	0.476358179078364	0.344828586443994	0.658057724027211	-0.0982623097668631	0.191134370828183	0.608515611003853	0.734175577614106	0.906411112080253	0.748715145718135	1.09732133615988	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
P122-PWY: heterolactic fermentation	46	46	89.0214869565217	105.679523913044	0.313765900630361	0.430180810758234	-0.127970660011643	0.0883980291457001	0.151185551219488	0.246470562492275	0.915117778625083	0.860729195848725	0.972943119386051	-0.152662501011274	0.106014053147089	0.153330890970272	0.280624460832385	0.858419388603076	0.772072706368327	0.954422868016966	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis	46	46	27.2443495652174	35.8119763043478	0.32132748411825	0.438996703654511	-0.264238889680744	0.173191910819421	0.130591237274655	0.214700847722738	0.832637886530516	0.738448492125813	0.938841175083456	-0.288950741847477	0.163198479555574	0.0800218733738079	0.168770048888586	0.749049101268829	0.636259219147549	0.88183328308132	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6607: guanosine nucleotides degradation I	46	46	37.003657826087	35.7327369565217	0.325152539021177	0.439728495308737	0.0801606769098111	0.0829931407896168	0.33669693993366	0.452036030083945	1.05713577012001	0.998038611688617	1.11973226624613	0.0554723245627779	0.110491768315965	0.616858861603604	0.734175577614106	1.05703976263002	0.946466744908785	1.18053071150282	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	46	46	307.529013043478	322.766826086957	0.325152539021177	0.439728495308737	0.0181482688989093	0.0378709081601502	0.632948762692565	0.730905118823557	1.01265887515207	0.986422327747015	1.03959325390215	-0.0065415513709705	0.0820775954919465	0.93665312880867	0.957648491222563	0.993479797998168	0.915194061738287	1.07846209923588	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
GLYCOL-GLYOXDEG-PWY: superpathway of glycol metabolism and degradation	35	39	2.27314262857143	2.75462164102564	0.325263088024761	0.439728495308737	-0.716792252170171	0.662428478927661	0.282113320853465	0.395162341123265	0.608448789526656	0.384426386412077	0.963019039696237	-0.119078717979189	0.202563792026011	0.558467034574728	0.701246632410985	0.887737917076554	0.724957308995601	1.08706898963095	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
GALACTUROCAT-PWY: D-galacturonate degradation I	41	45	6.59832790243903	7.58314511111111	0.330880214091353	0.445769177317518	-0.857425971068296	0.482142146969086	0.0787204756531265	0.14972325761477	0.551936434412969	0.395138926133936	0.770953726612202	-0.11129757225845	0.200404136865079	0.580120649626834	0.714561308111783	0.894672479603485	0.732199904208091	1.09319714624323	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6803: phosphatidylcholine acyl editing	45	46	45.8790502222222	62.9177554347826	0.332891146885423	0.446926522462091	-0.497873343052758	0.314202132749268	0.116573153446946	0.196687476077756	0.708149886206506	0.569561890723225	0.880459647146542	-0.300918964441422	0.203253558067551	0.14226861674017	0.262858206167552	0.740137747792436	0.604005169379284	0.906952313454899	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5138: fatty acid &beta;-oxidation IV (unsaturated, even number)	11	7	0.393708154545455	0.795797285714286	0.335020802029292	0.448234728232294	0.457464724405466	0.497773182756633	0.360540378066793	0.474202259965815	1.37312667489845	0.97244700917063	1.93889934108156	-0.240750314048326	0.12469077296369	0.0714272430967102	0.157464604099566	0.786037864500626	0.693890517272234	0.890422205015235	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7000: kanamycin biosynthesis	5	8	0.3678164	0.4335665	0.346622506473552	0.461788813719013	-0.424818025689718	0.453280848519484	0.351160244062672	0.468213658750229	0.744932687705393	0.544083931103076	1.01992482683127	-0.114677543300332	0.0912353598761487	0.234808910907456	0.387684499711033	0.891653617238151	0.81390396164564	0.976830450027996	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7199: pyrimidine deoxyribonucleosides salvage	46	46	554.987826086957	581.143043478261	0.348721964999152	0.461788813719013	0.0252932529765518	0.0314313181005822	0.42310486774199	0.535968367541161	1.0176865336508	0.995754455379397	1.04010167886175	0.000603446039730898	0.0804602901016651	0.994032582226611	0.995811602330653	1.00060362814992	0.923248505432597	1.08444001238611	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis	46	46	336.432434782609	377.085586956522	0.348721964999152	0.461788813719013	-0.0332965977206774	0.0331235947392328	0.317484527401915	0.435279140042202	0.97718485035739	0.955004745755912	0.999880090660883	-0.0579865247545778	0.0667654570732858	0.387424839490332	0.560862313666967	0.943662663437108	0.882715804998057	1.00881758015784	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II	41	46	5.05519014634146	4.69190532608696	0.369134519739627	0.487157121289031	-0.939755662011025	0.432934196917894	0.0325886270187386	0.0717154514285273	0.521321165037557	0.386170574028125	0.703771274650054	-0.065864910515199	0.201210534053717	0.744213105805791	0.832146066434141	0.936257334269972	0.765615307769573	1.14493243157324	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7315: dTDP-N-acetylthomosamine biosynthesis	10	15	1.0856743	0.544098606666667	0.375029118047005	0.493258636617756	-0.544349912435844	0.61099251654503	0.375343750954698	0.492004646521699	0.685700313809895	0.448959611577337	1.04727665525877	0.676043117229812	0.126841708440106	2.06598681372739e-05	0.00032064115349049	1.96608276150444	1.73186940978427	2.23197049572371	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY66-388: ceramide degradation by &alpha;-oxidation	11	15	3.21787888181818	3.67820756666667	0.406093676080815	0.532311980808636	-0.502917949438982	0.666727368332859	0.45263329612064	0.561091753657535	0.705678054672271	0.444530613662257	1.12024121970685	0.324840262994599	0.243608668069802	0.194902591925043	0.33967674430897	1.38380958272644	1.08462206044602	1.76552647330266	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6293: superpathway of L-cysteine biosynthesis (fungi)	33	42	5.11917787878788	2.58237028571429	0.410776768992632	0.534836867010541	-1.1713795641721	0.665929781663421	0.0819739154635281	0.152486901944627	0.443996569792897	0.279843211134715	0.70444072303387	0.378036429401418	0.229138103521524	0.10327668022359	0.201363577521372	1.45941610756263	1.16055498480328	1.8352386598678	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-801: homocysteine and cysteine interconversion	33	42	3.158769	1.56353042857143	0.410776768992632	0.534836867010541	-1.06835673166644	0.62937144499736	0.0930580865487662	0.168722138228604	0.476861848234283	0.308271158366814	0.737653251462581	0.383437458132607	0.230697129920381	0.100785045035474	0.197497967039212	1.46731978065984	1.16502241620732	1.84805657707835	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY0-1477: ethanolamine utilization	46	46	148.853952173913	146.28645	0.412251881076731	0.534962307216627	0.0998301974627166	0.081047942017005	0.22125391330811	0.325776369183489	1.07164732420584	1.0131039818244	1.13357365885527	0.0751411239547367	0.112439580180527	0.505665183484687	0.658382856349189	1.07803627689281	0.963388563122808	1.20632760111848	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6606: guanosine nucleotides degradation II	46	46	55.4610152173913	61.6450608695652	0.416718003234885	0.538955284183785	-0.0270548330015263	0.0721767505870329	0.708660272856977	0.799302865896823	0.98142176191362	0.933530081227817	1.03177036726102	-0.051745097756207	0.102327627439253	0.614317164172593	0.734175577614106	0.949570883745161	0.857209678003148	1.05188367139884	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5913: partial TCA cycle (obligate autotrophs)	46	46	157.467706521739	170.498115217391	0.425735392511131	0.54697129898781	0.0527084501056459	0.0901767600057895	0.560345332922761	0.671030830784047	1.03721030867835	0.974363293736598	1.10411099365517	0.0280190145936889	0.103743617420682	0.787717495498389	0.868279512083452	1.02841523913343	0.927071484272333	1.14083748882862	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
