pathway	N_GC	N_ChG	RA_GC	RA_ChG	P_wilcoxon	FDR_wilcoxon	Beta	SE	P_maaslin	FDR_maaslin	FC	FC_lower	FC_upper	Beta_ancombc	SE_ancombc	P_ancombc	FDR_ancombc	FC_ancombc	FC_lower_ancombc	FC_upper_ancombc	passed_ss_groupGC	N_GC_V	N_ChG_V	RA_GC_V	RA_ChG_V	P_wilcoxon_V	Beta_V	SE_V	P_maaslin_V	FC_V	FC_lower_V	FC_upper_V	Concordance
PWY-6897: thiamine diphosphate salvage II	106	106	228.298962264151	230.266371698113	4.33612942177426e-05	0.00039244348447059	-0.150161171292627	0.0396434761819304	0.000198454587147358	0.00163063519106079	0.901149784654246	0.876724428826124	0.926255625692676	-0.216420225220975	0.104837278725479	0.0402138844439383	0.106648218484077	0.805396782710329	0.725236475688882	0.894417199554118	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6629: superpathway of L-tryptophan biosynthesis	106	106	371.519716981132	376.271084905661	4.3781727476435e-05	0.00039244348447059	-0.168349975052584	0.041123178703959	6.05324365623711e-05	0.000621718567192687	0.889859841111218	0.864853002386348	0.91558974142145	-0.23460892902079	0.110026557502459	0.0341440214314141	0.0951017094106618	0.79088007940649	0.708478556387511	0.882865535396523	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	106	106	350.238688679245	278.838483018868	4.68348656811382e-05	0.000412314085371449	0.0999855064639866	0.0241604652618539	5.06177267399669e-05	0.000530947644314972	1.07176269538952	1.05396359905844	1.08986237879068	0.0337270550671211	0.0910947743826563	0.711575793190926	0.815829921030526	1.0343022606363	0.944246787736872	1.13294657736815	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-3801: sucrose degradation II (sucrose synthase)	73	49	34.2057870821918	13.0466797346939	4.85388818378211e-05	0.000419818749930628	2.53901450598667	0.644698151063787	0.000111646744997013	0.00103852538270807	5.81191863557679	3.71745777371945	9.08642418627078	0.682814976921165	0.17921285282924	0.000220575406169492	0.00261321728911042	1.97944198043271	1.6546708784898	2.36795764332026	TRUE	22	25	19.1656511363636	16.07313824	0.904834298535076	-0.337653285850891	0.954296137181559	0.724230553516293	0.791327453262861	0.408398812656582	1.53330303341026	FALSE
PWY-5415: catechol degradation I (meta-cleavage pathway)	95	86	6.29681303157895	2.62385806976744	5.3649510191129e-05	0.000456020836624596	1.27905069949135	0.417708793989947	0.00248554111681074	0.0107488751805938	2.42679240184586	1.81672733215529	3.24172001896946	0.608741921030727	0.178680722377362	0.000811490320213679	0.0070186794362341	1.83811744661692	1.53735160451738	2.19772479999341	TRUE	43	37	4.33516248837209	4.45784927027027	0.263643280354157	0.975820786928067	0.674753403670514	0.151314977601712	1.96675981993599	1.23205561712606	3.1395856936537	TRUE
1CMET2-PWY: folate transformations III (E. coli)	106	106	352.310967924528	355.828996226415	5.67093877035208e-05	0.000473859798946369	-0.16621873194745	0.0446530389082908	0.00025338727963512	0.00188314553109087	0.891175371496706	0.864014979081621	0.919189553410818	-0.232477729437385	0.108158463331815	0.0327449966299959	0.0922473333633598	0.792567400072141	0.711317643640797	0.883097852658249	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6906: chitin derivatives degradation	101	104	28.9592233960396	45.3114385576923	6.00189523119324e-05	0.000493155724829711	-0.97121461965184	0.306740916499322	0.00177389713918477	0.00817318962259898	0.510076443474533	0.412379483641352	0.630918822367764	-0.77466471392936	0.208258869554794	0.000258088972905495	0.00295902008470719	0.460858274457731	0.374215447915277	0.567561682232431	TRUE	48	50	28.0569022916667	51.8840668	0.0076323270199369	-0.944670733237332	0.354473835286957	0.00900443378335733	0.519548114755213	0.406367078018347	0.664252244207413	TRUE
P562-PWY: myo-inositol degradation I	49	21	7.42345428571429	2.5669750952381	6.51786187809094e-05	0.000526771459983416	2.09203140647778	0.498321263008653	3.97369517186772e-05	0.000455588772030415	4.26347975628053	3.0182454706516	6.02245901102592	0.102096597037108	0.146030147396008	0.486844519090469	0.61859368018454	1.1074904468569	0.957017548832858	1.28162236039991	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY66-429: fatty acid biosynthesis initiation (mitochondria)	106	106	401.976283018868	399.28820754717	7.11641397495699e-05	0.000565869691879645	-0.146916155219185	0.0364659207926687	7.83361938196242e-05	0.000772394871061495	0.9031789984758	0.880636120053503	0.926298938587925	-0.213175053589333	0.104561539603379	0.0427278272510953	0.109712598097865	0.808014678965676	0.727794469185968	0.897077058244554	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7396: butanol and isobutanol biosynthesis (engineered)	73	51	17.4835231917808	6.80833429411765	7.91190994485e-05	0.000619138349652547	2.23314930565068	0.604886655664866	0.000283793227339128	0.00205750089820868	4.70159185996178	3.0914049533933	7.15045953245149	0.663150331731319	0.161861887108673	7.56813588432499e-05	0.00124369699699074	1.94089718318702	1.65084692585602	2.2819086474356	TRUE	22	26	7.237936	7.55732565384616	0.677094882056464	-0.552854751168466	0.882976970131937	0.532688004738659	0.681669929909439	0.36963372008576	1.25711986783816	FALSE
REDCITCYC: TCA cycle VI (Helicobacter)	106	105	51.5549483018868	33.5092456190476	8.50113359829699e-05	0.000654852947493815	0.581238888812148	0.164752746904199	0.000514350843307258	0.00313055513272195	1.49613347527371	1.33467283580511	1.67712664541069	0.419089946936523	0.135713332662007	0.00228814003815236	0.0134472317630637	1.52057711989299	1.32760506269388	1.74159834314762	TRUE	50	50	37.7681694	32.910775	0.181091760001043	0.245469795775777	0.178793957178294	0.172910674168513	1.18547874456829	1.04730078101207	1.34188752582149	TRUE
PWY-6396: superpathway of 2,3-butanediol biosynthesis	70	40	11.1419518285714	2.743220225	8.70415516133716e-05	0.000660176691467572	2.39090923564932	0.544234299796318	1.77164136832562e-05	0.000236059241779603	5.24487807518628	3.59670275794216	7.6483234436945	0.221639066636479	0.165424674852696	0.183116626201388	0.309787198767408	1.24812080811499	1.05782444829791	1.47265035720833	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7237: myo-, chiro- and scyllo-inositol degradation	104	105	244.586442307692	264.003675238095	0.000106153422584294	0.000792933899000862	-0.378430113331136	0.217495491557974	0.083333756974074	0.154449406722626	0.769274230745459	0.661619836666637	0.894445434209665	-0.335171539347373	0.117319843132528	0.00471443707366492	0.0227864458560471	0.715215388248153	0.636041553248492	0.804244705356708	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6876: isopropanol biosynthesis (engineered)	83	68	17.1833087590361	4.21680870588235	0.000110447953547991	0.000812699120882976	1.90775702189463	0.544617087930531	0.000562183480830429	0.00333923441023375	3.75225277991328	2.57244446858163	5.47316029415783	0.96360975397015	0.21399406973922	1.34349616982903e-05	0.000413964757328568	2.62114109125471	2.11618657644212	3.24658548388246	TRUE	39	35	8.50611343589744	5.6458896	0.335404444194325	0.785287816744068	0.751734000813414	0.29876152158083	1.72343610953884	1.02353030299831	2.90194830085777	TRUE
PWY-6163: chorismate biosynthesis from 3-dehydroquinate	106	106	460.429811320755	465.629632075472	0.000115294822164956	0.000835887460695928	-0.164566779302723	0.0441390224573832	0.000247869279458003	0.00188314553109087	0.892196393021541	0.865313129567282	0.919914856855011	-0.230825664167201	0.113024996144673	0.0423761889136498	0.109534118425507	0.793877855328835	0.709034807180311	0.888873215812715	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
COLANSYN-PWY: colanic acid building blocks biosynthesis	106	106	156.310709339623	165.582259433962	0.000124036897456211	0.000886234644143655	-0.2743193708306	0.0659761198638414	4.67944548683998e-05	0.000523797487736236	0.826840309723485	0.789879513324208	0.865530610999676	-0.340582400085702	0.105712579844464	0.00147668941622868	0.0102536321436724	0.71135590835484	0.639994958546739	0.790673772650326	TRUE	50	50	184.856546	198.47916	0.304336108628641	-0.109235967176106	0.0596882921222868	0.0702736236935176	0.927078901025114	0.889505690874993	0.966239224260026	TRUE
PWY-6210: 2-aminophenol degradation	61	36	4.47147232622951	2.1637865	0.000148611110731097	0.00104664682272044	1.83287501188385	0.479452701686433	0.000173835076366974	0.00145255411269352	3.56246295450787	2.55517536784166	4.96683807380356	0.485692550021502	0.185632314536956	0.0103376596215413	0.0405732342147797	1.62530022086936	1.34994011942425	1.9568281362618	TRUE	23	30	1.6337786173913	1.94435019333333	0.470956405923015	-0.612250199901239	0.677092830689792	0.368088948579874	0.654175575257224	0.409137298372698	1.04597083904408	FALSE
ARGININE-SYN4-PWY: L-ornithine biosynthesis II	106	106	106.770281603774	130.511447358491	0.000151410554948279	0.00105134371252819	-0.436220249796714	0.121185212645878	0.000397594346475032	0.00269736918451685	0.739068376761636	0.679523117438595	0.803831468733569	-0.502483340766291	0.144354302673137	0.000607734624122955	0.00587476803318856	0.605026306083821	0.523699284761019	0.698982873769775	TRUE	50	50	122.3241908	174.08643	0.00916428645221012	-0.480381643869105	0.162333017135752	0.00386688680608025	0.716787983150004	0.64050659876301	0.80215412890438	TRUE
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronosides degradation	106	106	77.1690522641509	85.9198766981132	0.000171691018153928	0.00117560655485953	-0.365259721387604	0.0879652574315566	4.78536593277293e-05	0.000523797487736236	0.776329103658806	0.73040827801598	0.825136975206215	-0.431526645997875	0.120954128547166	0.000446136499433735	0.00458219362960066	0.649516755285524	0.575520301854439	0.733027165222985	TRUE	50	50	99.251542	121.515578	0.000694453978365193	-0.230719738891989	0.0663436463323886	0.000755893271743211	0.852209631110755	0.813907425026478	0.892314325961952	TRUE
PWY-6807: xyloglucan degradation II (exoglucanase)	49	72	7.44994408163265	15.1345223333333	0.000194235696757843	0.00131175614385776	-2.26331572518138	0.605949658179208	0.00024169181850958	0.00188314553109087	0.208292713187045	0.13685638183938	0.317017400165816	-0.747728836377193	0.19633112443487	0.000222627030715289	0.00261321728911042	0.473440593671902	0.389045116716728	0.576143964042115	TRUE	34	40	7.93618079411765	14.7386171	0.020555133040437	-1.48408588276864	0.827052838956605	0.0758283562908919	0.357474965687165	0.201501331667249	0.63418117406819	TRUE
PWY-7316: dTDP-N-acetylviosamine biosynthesis	100	102	8.18050093500001	11.0946136764706	0.000201376946022382	0.00134160587012208	-0.883567050001236	0.319630414003557	0.00621105206611425	0.0220043599714322	0.542025619860663	0.434311643569512	0.676453825116744	-0.831863512046213	0.229141310226507	0.000359511529331836	0.00385302573827381	0.435237459882841	0.346107858659395	0.547319691667815	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)	106	106	256.699396226415	183.957190566038	0.000205131803625762	0.00134839972250001	0.232135936599591	0.0535969048087259	2.29743991482841e-05	0.000293860486356662	1.17457263901522	1.13173723299471	1.21902933304804	0.165878181408025	0.101174700296605	0.102601672467531	0.207305838223331	1.18042929472966	1.06684263848586	1.30610951380196	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle	95	72	9.67766692631579	7.63831097222222	0.000208915374482058	0.00135520104762703	2.09145505683677	0.50431840638098	4.88735992613932e-05	0.000523797487736236	4.26177685705929	3.00452442558747	6.04513041221651	0.162384342572301	0.160228581958053	0.312327033660974	0.451546121979063	1.17631226133052	1.00215808593681	1.38073080043358	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-822: fructan biosynthesis	96	92	24.7979583333333	8.24051098913043	0.000221716008810374	0.00141955834212357	1.21420344103231	0.439563391848645	0.00624870262880427	0.0220043599714322	2.3201264575972	1.71076316459696	3.14654119906229	0.942725402282716	0.244948736983285	0.000163155293147705	0.00212325157809307	2.56696791371119	2.00928043471948	3.27944479832789	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis	106	106	464.036396226415	448.764613207547	0.000234129026079016	0.0014798155109866	-0.117988585088227	0.0307258730004738	0.00016284746752425	0.00138420347395612	0.9214714770493	0.902053897541536	0.941307038669849	-0.184247401040233	0.103387736042554	0.0761776357448731	0.164717431676414	0.83173000750156	0.750035202352857	0.922323116579664	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7883: anhydromuropeptides recycling II	104	103	50.8945183653846	27.5170559611651	0.000334199140493292	0.00205968057197717	0.705257802016727	0.267836013611144	0.00908824893747753	0.0291362958797676	1.63043598911227	1.35418213182726	1.96304577657179	0.557836201915017	0.162944833455445	0.000746516792486107	0.00657201390527948	1.74688849388184	1.48422294873782	2.05603842242964	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
GLUTORN-PWY: L-ornithine biosynthesis I	106	106	348.956764150943	350.687976415094	0.000334228084702178	0.00205968057197717	-0.135836900884043	0.0389707439776252	0.000597716117160683	0.00348381147575025	0.91014171132577	0.885885626732795	0.935061942194547	-0.202095788255412	0.105418875958962	0.0565857126321565	0.130970686984287	0.817016663593046	0.735272085281262	0.907849273692158	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5837: 2-carboxy-1,4-naphthoquinol biosynthesis	106	105	82.8051364150944	51.8429104761905	0.000364101266530742	0.00221607314073649	0.565568701506699	0.171169083742598	0.00111998190215345	0.0058121166080174	1.47997078965598	1.31439565634392	1.66640351226316	0.399989447271631	0.135556181134595	0.00353198445486994	0.0183291403815882	1.49180895490353	1.30269248658954	1.70838012872609	TRUE	50	50	75.2911446	56.7289878	0.120875451650551	0.293778090085022	0.2034791231528	0.151991521930003	1.2258462904937	1.06459077270468	1.41152747745449	TRUE
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)	106	106	280.476632075472	284.747954716981	0.000396456692057162	0.00238357499005098	-0.162975788011154	0.0485548277925773	0.000936796843416796	0.00491320046600511	0.893180842009276	0.863620493812301	0.92375299364513	-0.229234827285243	0.114656020307164	0.0468619860785268	0.116681611801584	0.795141790591719	0.709006313572151	0.891741660183488	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY66-367: ketogenesis	86	83	8.14529493023256	2.91287253012048	0.000404609221415998	0.0024032812790131	0.862464073150517	0.483148457327678	0.075689846508411	0.144632148560646	1.81814098206388	1.30072467264312	2.5413807396634	0.734286646225759	0.159942341368659	8.64208403687983e-06	0.000326746851391064	2.08399483655178	1.77596565300206	2.44544959044287	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
DENITRIFICATION-PWY: nitrate reduction I (denitrification)	60	36	6.48589811166667	2.52155294444444	0.000445595234364472	0.00259561955640042	1.89668937786284	0.521634987634733	0.00034828776469446	0.00241839250696294	3.72357748123748	2.59377689397143	5.34549802298131	0.454692651266041	0.167081392832895	0.00774684549350414	0.0332103898112829	1.57568902257782	1.33323891798483	1.86222878913927	TRUE	22	24	2.89718212727273	2.34500704166667	0.523230659326658	-0.441475049315259	0.7834264144569	0.57436924665516	0.736381328006732	0.427826732455689	1.26746979349431	FALSE
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	106	106	102.167687075472	111.739285660377	0.000450060274033572	0.00259561955640042	-0.315676663691784	0.0890581430271369	0.000484630480660465	0.00306311316622576	0.803474050902848	0.755375131547601	0.854635694918361	-0.381943228538496	0.117216756986345	0.00130659550904386	0.00975987251452458	0.682533800546891	0.607040368297742	0.767415831331485	TRUE	50	50	130.67161	141.73453	0.297890956427353	-0.151747863717287	0.0836152711648519	0.0726083833069541	0.900159234674403	0.84947115530848	0.953871879823108	TRUE
GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	100	87	41.01698697	30.4862330114942	0.00045278556156275	0.00259561955640042	1.66434930880806	0.470790952859757	0.000501177222059791	0.0031056858452811	3.16970660781826	2.28716168339311	4.39279831093597	0.467288341414013	0.187167631310163	0.0134118636850284	0.0500912787630226	1.59566143236481	1.32328953711449	1.92409547217346	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY: protocatechuate degradation II (ortho-cleavage pathway)	82	73	26.8231815121951	12.437252069863	0.000480445067786925	0.00272252205079258	1.49552698066472	0.581254061360096	0.0107734025900737	0.0336157435247236	2.81967127808106	1.8846190335908	4.21864895489618	0.929186021137986	0.19435481471323	4.06534814848874e-06	0.000167018053100412	2.53244698012814	2.08513000625075	3.07572558446453	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation	106	106	154.575696226415	108.799857264151	0.000527677826503523	0.00290673044990596	0.360686455002015	0.091151075621007	0.00010381456993311	0.000984241980327367	1.28403671532754	1.20541955923499	1.36778126228142	0.294431419276929	0.101619342477793	0.00416157513410543	0.0207238034455958	1.34236289999459	1.2126548861175	1.48594474479963	TRUE	50	50	140.253566	117.215606	0.151596653734058	0.206118954900734	0.131442676049315	0.120074616040257	1.15358071762278	1.05312470257856	1.26361908405792	TRUE
PWY-6859: all-trans-farnesol biosynthesis	106	106	74.1088722641509	42.5810053773585	0.000532089960898675	0.00290673044990596	0.392578683498463	0.113921781980149	0.000686956497404871	0.00384851765023411	1.31273770494487	1.21306503755009	1.42060007389568	0.326328245373875	0.140465635681469	0.0211259649928012	0.0689925550388631	1.38587019970249	1.20425679579968	1.59487263607097	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY0-1477: ethanolamine utilization	106	106	245.402156603774	161.068842735849	0.000532089960898675	0.00290673044990596	0.389197079464085	0.11525547135283	0.000873668624582429	0.00463138313891546	1.30966431765651	1.20910673724767	1.41858495375446	0.322940876150301	0.120842850440556	0.00812219098964533	0.034344782540123	1.38118368759478	1.22396798256117	1.5585933668674	TRUE	50	50	250.811364	185.36491	0.0173894684372672	0.379922574844918	0.156030204234191	0.0167030767605455	1.3012720181662	1.16788026398271	1.44989937537588	TRUE
